"idIndividualPlant","Facility_idFacility","Experiment_idExperiment","Accession_idAccession","Parent1","Parent2","plantnum_experiment","comment","parent_experiment"
499,1,1,"SALK_058604C",0,0,NA,NA,NA
500,1,1,"SALK_058604C",0,0,NA,NA,NA
501,1,1,"SALK_058604C",0,0,NA,NA,NA
502,1,1,"SALK_058604C",0,0,NA,NA,NA
503,1,1,"SALK_058604C",0,0,NA,NA,NA
504,1,1,"SALK_058604C",0,0,NA,NA,NA
505,1,1,"SALK_058604C",0,0,NA,NA,NA
506,1,1,"SALK_016764C",0,0,NA,NA,NA
507,1,1,"SALK_016764C",0,0,NA,NA,NA
508,1,1,"SALK_016764C",0,0,NA,NA,NA
509,1,1,"SALK_016764C",0,0,NA,NA,NA
510,1,1,"SALK_016764C",0,0,NA,NA,NA
511,1,1,"SALK_016764C",0,0,NA,NA,NA
512,1,1,"SALK_016764C",0,0,NA,NA,NA
513,1,1,"SALK_016764C",0,0,NA,NA,NA
514,1,1,"SALK_016764C",0,0,NA,NA,NA
515,1,1,"SALK_016764C",0,0,NA,NA,NA
516,1,1,"SALK_016764C",0,0,NA,NA,NA
517,1,1,"SALK_016764C",0,0,NA,NA,NA
518,1,1,"SALK_016764C",0,0,NA,NA,NA
519,1,1,"SALK_094844C",0,0,NA,NA,NA
520,1,1,"SALK_094844C",0,0,NA,NA,NA
521,1,1,"SALK_094844C",0,0,NA,NA,NA
522,1,1,"SALK_094844C",0,0,NA,NA,NA
523,1,1,"SALK_094844C",0,0,NA,NA,NA
524,1,1,"SALK_094844C",0,0,NA,NA,NA
525,1,1,"SALK_094844C",0,0,NA,NA,NA
526,1,1,"SALK_094844C",0,0,NA,NA,NA
527,1,1,"SALK_094844C",0,0,NA,NA,NA
528,1,1,"SALK_094844C",0,0,NA,NA,NA
529,1,1,"SALK_094844C",0,0,NA,NA,NA
530,1,1,"SALK_144638C",0,0,NA,NA,NA
531,1,1,"SALK_144638C",0,0,NA,NA,NA
532,1,1,"SALK_144638C",0,0,NA,NA,NA
533,1,1,"SALK_144638C",0,0,NA,NA,NA
534,1,1,"SALK_144638C",0,0,NA,NA,NA
535,1,1,"SALK_144638C",0,0,NA,NA,NA
536,1,1,"SALK_144638C",0,0,NA,NA,NA
537,1,1,"SALK_144638C",0,0,NA,NA,NA
538,1,1,"SALK_144638C",0,0,NA,NA,NA
539,1,1,"SALK_144638C",0,0,NA,NA,NA
540,1,1,"SALK_006954C",0,0,NA,NA,NA
541,1,1,"SALK_006954C",0,0,NA,NA,NA
542,1,1,"SALK_006954C",0,0,NA,NA,NA
543,1,1,"SALK_006954C",0,0,NA,NA,NA
544,1,1,"SALK_006954C",0,0,NA,NA,NA
545,1,1,"SALK_006954C",0,0,NA,NA,NA
546,1,1,"SALK_006954C",0,0,NA,NA,NA
547,1,1,"SALK_006954C",0,0,NA,NA,NA
548,1,1,"SALK_006954C",0,0,NA,NA,NA
549,1,1,"SALK_006954C",0,0,NA,NA,NA
550,1,1,"SALK_006954C",0,0,NA,NA,NA
551,1,1,"SALK_006954C",0,0,NA,NA,NA
552,1,1,"SALK_069450C",0,0,NA,NA,NA
553,1,1,"SALK_069450C",0,0,NA,NA,NA
554,1,1,"SALK_069450C",0,0,NA,NA,NA
555,1,1,"SALK_069450C",0,0,NA,NA,NA
556,1,1,"SALK_069450C",0,0,NA,NA,NA
557,1,1,"SALK_069450C",0,0,NA,NA,NA
558,1,1,"SALK_069450C",0,0,NA,NA,NA
559,1,1,"SALK_069450C",0,0,NA,NA,NA
560,1,1,"SALK_069450C",0,0,NA,NA,NA
561,1,1,"SALK_069450C",0,0,NA,NA,NA
562,1,1,"SALK_069450C",0,0,NA,NA,NA
572,1,1,"SALK_027697C",0,0,NA,NA,NA
573,1,1,"SALK_027697C",0,0,NA,NA,NA
586,1,1,"SALK_138872C",0,0,NA,NA,NA
587,1,1,"SALK_138872C",0,0,NA,NA,NA
588,1,1,"SALK_138872C",0,0,NA,NA,NA
589,1,1,"SALK_138872C",0,0,NA,NA,NA
590,1,1,"SALK_138872C",0,0,NA,NA,NA
591,1,1,"SALK_138872C",0,0,NA,NA,NA
592,1,1,"SALK_138872C",0,0,NA,NA,NA
593,1,1,"SALK_138872C",0,0,NA,NA,NA
594,1,1,"SALK_024341",0,0,NA,NA,NA
595,1,1,"SALK_024341",0,0,NA,NA,NA
596,1,1,"SALK_024341",0,0,NA,NA,NA
597,1,1,"SALK_024341",0,0,NA,NA,NA
598,1,1,"SALK_024341",0,0,NA,NA,NA
599,1,1,"SALK_024341",0,0,NA,NA,NA
600,1,1,"SALK_024341",0,0,NA,NA,NA
601,1,1,"SALK_148182C",0,0,NA,NA,NA
602,1,1,"SALK_148182C",0,0,NA,NA,NA
603,1,1,"SALK_148182C",0,0,NA,NA,NA
604,1,1,"SALK_148182C",0,0,NA,NA,NA
605,1,1,"SALK_148182C",0,0,NA,NA,NA
606,1,1,"SALK_148182C",0,0,NA,NA,NA
607,1,1,"SALK_148182C",0,0,NA,NA,NA
608,1,1,"SALK_148182C",0,0,NA,NA,NA
609,1,1,"SALK_148182C",0,0,NA,NA,NA
610,1,1,"SALK_148182C",0,0,NA,NA,NA
611,1,1,"SALK_125264C",0,0,NA,NA,NA
612,1,1,"SALK_125264C",0,0,NA,NA,NA
613,1,1,"SALK_125264C",0,0,NA,NA,NA
614,1,1,"SALK_125264C",0,0,NA,NA,NA
615,1,1,"SALK_125264C",0,0,NA,NA,NA
616,1,1,"SALK_125264C",0,0,NA,NA,NA
617,1,1,"SALK_125264C",0,0,NA,NA,NA
618,1,1,"SALK_125264C",0,0,NA,NA,NA
619,1,1,"SALK_150987C",0,0,NA,NA,NA
620,1,1,"SALK_150987C",0,0,NA,NA,NA
621,1,1,"SALK_150987C",0,0,NA,NA,NA
622,1,1,"SALK_150987C",0,0,NA,NA,NA
623,1,1,"SALK_150987C",0,0,NA,NA,NA
624,1,1,"SALK_150987C",0,0,NA,NA,NA
625,1,1,"SALK_150987C",0,0,NA,NA,NA
626,1,1,"SALK_150987C",0,0,NA,NA,NA
627,1,1,"SALK_150987C",0,0,NA,NA,NA
628,1,1,"SALK_150987C",0,0,NA,NA,NA
629,1,1,"SALK_150987C",0,0,NA,NA,NA
630,1,1,"SALK_150987C",0,0,NA,NA,NA
631,1,1,"SALK_150987C",0,0,NA,NA,NA
632,1,1,"SALK_150987C",0,0,NA,NA,NA
633,1,1,"SALK_067236",0,0,NA,NA,NA
634,1,1,"SALK_067236",0,0,NA,NA,NA
635,1,1,"SALK_067236",0,0,NA,NA,NA
636,1,1,"SALK_067236",0,0,NA,NA,NA
637,1,1,"SALK_067236",0,0,NA,NA,NA
638,1,1,"SALK_067236",0,0,NA,NA,NA
639,1,1,"SALK_067236",0,0,NA,NA,NA
640,1,1,"SALK_067236",0,0,NA,NA,NA
641,1,1,"SALK_067236",0,0,NA,NA,NA
642,1,1,"SALK_067236",0,0,NA,NA,NA
643,1,1,"SALK_067236",0,0,NA,NA,NA
644,1,1,"SALK_067236",0,0,NA,NA,NA
645,1,1,"SALK_067236",0,0,NA,NA,NA
646,1,1,"SALK_067236",0,0,NA,NA,NA
647,1,1,"SALK_067236",0,0,NA,NA,NA
648,1,1,"SALK_067236",0,0,NA,NA,NA
649,1,1,"SALK_067236",0,0,NA,NA,NA
650,1,1,"SALK_067236",0,0,NA,NA,NA
651,1,1,"SALK_067236",0,0,NA,NA,NA
652,1,1,"SALK_067236",0,0,NA,NA,NA
653,1,1,"SALK_067236",0,0,NA,NA,NA
654,1,1,"SALK_067236",0,0,NA,NA,NA
655,1,1,"SALK_067236",0,0,NA,NA,NA
656,1,1,"SALK_067236",0,0,NA,NA,NA
657,1,1,"SALK_087083C",0,0,NA,NA,NA
658,1,1,"SALK_087083C",0,0,NA,NA,NA
659,1,1,"SALK_087083C",0,0,NA,NA,NA
660,1,1,"SALK_087083C",0,0,NA,NA,NA
661,1,1,"SALK_087083C",0,0,NA,NA,NA
662,1,1,"SALK_087083C",0,0,NA,NA,NA
663,1,1,"SALK_087083C",0,0,NA,NA,NA
664,1,1,"SALK_087083C",0,0,NA,NA,NA
665,1,1,"SALK_087083C",0,0,NA,NA,NA
666,1,1,"SALK_087083C",0,0,NA,NA,NA
667,1,1,"SALK_087083C",0,0,NA,NA,NA
668,1,1,"SALK_087083C",0,0,NA,NA,NA
669,1,1,"SALK_CS60000",0,0,NA,NA,NA
670,1,1,"SALK_CS60000",0,0,NA,NA,NA
671,1,1,"SALK_CS60000",0,0,NA,NA,NA
672,1,1,"SALK_CS60000",0,0,NA,NA,NA
673,1,1,"SALK_CS60000",0,0,NA,NA,NA
674,1,1,"SALK_CS60000",0,0,NA,NA,NA
675,1,1,"SALK_CS60000",0,0,NA,NA,NA
676,1,1,"SALK_CS60000",0,0,NA,NA,NA
677,1,1,"SALK_CS60000",0,0,NA,NA,NA
678,1,1,"SALK_CS60000",0,0,NA,NA,NA
679,1,1,"SALK_CS60000",0,0,NA,NA,NA
680,1,1,"SALK_140350C",0,0,NA,NA,NA
681,1,1,"SALK_140350C",0,0,NA,NA,NA
682,1,1,"SALK_140350C",0,0,NA,NA,NA
683,1,1,"SALK_140350C",0,0,NA,NA,NA
684,1,1,"SALK_140350C",0,0,NA,NA,NA
685,1,1,"SALK_140350C",0,0,NA,NA,NA
686,1,1,"SALK_140350C",0,0,NA,NA,NA
687,1,1,"SALK_140350C",0,0,NA,NA,NA
688,1,1,"SALK_140350C",0,0,NA,NA,NA
689,1,1,"SALK_140350C",0,0,NA,NA,NA
690,1,1,"SALK_140350C",0,0,NA,NA,NA
691,1,1,"SALK_036539C",0,0,NA,NA,NA
692,1,1,"SALK_036539C",0,0,NA,NA,NA
693,1,1,"SALK_036539C",0,0,NA,NA,NA
694,1,1,"SALK_036539C",0,0,NA,NA,NA
695,1,1,"SALK_036539C",0,0,NA,NA,NA
696,1,1,"SALK_036539C",0,0,NA,NA,NA
697,1,1,"SALK_036539C",0,0,NA,NA,NA
698,1,1,"SALK_036539C",0,0,NA,NA,NA
699,1,1,"SALK_036539C",0,0,NA,NA,NA
700,1,1,"SALK_036539C",0,0,NA,NA,NA
701,1,1,"SALK_036539C",0,0,NA,NA,NA
702,1,1,"SALK_036539C",0,0,NA,NA,NA
703,1,1,"SALK_142877C",0,0,NA,NA,NA
704,1,1,"SALK_142877C",0,0,NA,NA,NA
705,1,1,"SALK_142877C",0,0,NA,NA,NA
706,1,1,"SALK_142877C",0,0,NA,NA,NA
707,1,1,"SALK_142877C",0,0,NA,NA,NA
708,1,1,"SALK_142877C",0,0,NA,NA,NA
709,1,1,"SALK_142877C",0,0,NA,NA,NA
710,1,1,"SALK_142877C",0,0,NA,NA,NA
711,1,1,"SALK_011213C",0,0,NA,NA,NA
712,1,1,"SALK_011213C",0,0,NA,NA,NA
713,1,1,"SALK_011213C",0,0,NA,NA,NA
714,1,1,"SALK_011213C",0,0,NA,NA,NA
715,1,1,"SALK_011213C",0,0,NA,NA,NA
716,1,1,"SALK_011213C",0,0,NA,NA,NA
717,1,1,"SALK_011213C",0,0,NA,NA,NA
718,1,1,"SALK_011213C",0,0,NA,NA,NA
719,1,1,"SALK_011213C",0,0,NA,NA,NA
720,1,1,"SALK_016682C",0,0,NA,NA,NA
721,1,1,"SALK_016682C",0,0,NA,NA,NA
722,1,1,"SALK_016682C",0,0,NA,NA,NA
723,1,1,"SALK_016682C",0,0,NA,NA,NA
724,1,1,"SALK_016682C",0,0,NA,NA,NA
725,1,1,"SALK_016682C",0,0,NA,NA,NA
726,1,1,"SALK_016682C",0,0,NA,NA,NA
746,1,1,"SALK_031536C",0,0,NA,NA,NA
747,1,1,"SALK_031536C",0,0,NA,NA,NA
748,1,1,"SALK_031536C",0,0,NA,NA,NA
749,1,1,"SALK_031536C",0,0,NA,NA,NA
750,1,1,"SALK_031536C",0,0,NA,NA,NA
751,1,1,"SALK_031536C",0,0,NA,NA,NA
752,1,1,"SALK_031536C",0,0,NA,NA,NA
753,1,1,"SALK_031536C",0,0,NA,NA,NA
754,1,1,"SALK_033666C",0,0,NA,NA,NA
755,1,1,"SALK_033666C",0,0,NA,NA,NA
756,1,1,"SALK_033666C",0,0,NA,NA,NA
757,1,1,"SALK_033666C",0,0,NA,NA,NA
758,1,1,"SALK_033666C",0,0,NA,NA,NA
759,1,1,"SALK_033666C",0,0,NA,NA,NA
760,1,1,"SALK_033666C",0,0,NA,NA,NA
761,1,1,"SALK_033666C",0,0,NA,NA,NA
762,1,1,"SALK_033666C",0,0,NA,NA,NA
763,1,1,"SALK_033666C",0,0,NA,NA,NA
764,1,1,"SALK_033666C",0,0,NA,NA,NA
765,1,1,"SALK_CS60000",0,0,NA,NA,NA
766,1,1,"SALK_CS60000",0,0,NA,NA,NA
767,1,1,"SALK_CS60000",0,0,NA,NA,NA
768,1,1,"SALK_CS60000",0,0,NA,NA,NA
769,1,1,"SALK_CS60000",0,0,NA,NA,NA
770,1,1,"SALK_CS60000",0,0,NA,NA,NA
771,1,1,"SALK_CS60000",0,0,NA,NA,NA
772,1,1,"SALK_CS60000",0,0,NA,NA,NA
773,1,1,"SALK_CS60000",0,0,NA,NA,NA
774,1,1,"SALK_CS60000",0,0,NA,NA,NA
775,1,1,"SALK_CS60000",0,0,NA,NA,NA
776,1,1,"SALK_CS60000",0,0,NA,NA,NA
777,1,1,"SALK_CS60000",0,0,NA,NA,NA
778,1,1,"SALK_113353C",0,0,NA,NA,NA
779,1,1,"SALK_113353C",0,0,NA,NA,NA
780,1,1,"SALK_113353C",0,0,NA,NA,NA
781,1,1,"SALK_113353C",0,0,NA,NA,NA
782,1,1,"SALK_113353C",0,0,NA,NA,NA
783,1,1,"SALK_113353C",0,0,NA,NA,NA
784,1,1,"SALK_113353C",0,0,NA,NA,NA
785,1,1,"SALK_113353C",0,0,NA,NA,NA
786,1,1,"SALK_113353C",0,0,NA,NA,NA
787,1,1,"SALK_113353C",0,0,NA,NA,NA
788,1,1,"SALK_113353C",0,0,NA,NA,NA
789,1,1,"SALK_113353C",0,0,NA,NA,NA
790,1,1,"SALK_113353C",0,0,NA,NA,NA
791,1,1,"SALK_113353C",0,0,NA,NA,NA
792,1,1,"SALK_113353C",0,0,NA,NA,NA
793,1,1,"SALK_113353C",0,0,NA,NA,NA
794,1,1,"SALK_113353C",0,0,NA,NA,NA
795,1,1,"SALK_113353C",0,0,NA,NA,NA
796,1,1,"SALK_113353C",0,0,NA,NA,NA
797,1,1,"SALK_127828C",0,0,NA,NA,NA
798,1,1,"SALK_127828C",0,0,NA,NA,NA
799,1,1,"SALK_127828C",0,0,NA,NA,NA
800,1,1,"SALK_127828C",0,0,NA,NA,NA
801,1,1,"SALK_024341",0,0,NA,NA,NA
802,1,1,"SALK_024341",0,0,NA,NA,NA
803,1,1,"SALK_024341",0,0,NA,NA,NA
804,1,1,"SALK_024341",0,0,NA,NA,NA
805,1,1,"SALK_024341",0,0,NA,NA,NA
806,1,1,"SALK_024341",0,0,NA,NA,NA
807,1,1,"SALK_024341",0,0,NA,NA,NA
808,1,1,"SALK_024341",0,0,NA,NA,NA
809,1,1,"SALK_024341",0,0,NA,NA,NA
810,1,1,"SALK_024341",0,0,NA,NA,NA
811,1,1,"SALK_024341",0,0,NA,NA,NA
812,1,1,"SALK_024341",0,0,NA,NA,NA
813,1,1,"SALK_024341",0,0,NA,NA,NA
814,1,1,"SALK_024341",0,0,NA,NA,NA
815,1,1,"SALK_024341",0,0,NA,NA,NA
816,1,1,"SALK_024341",0,0,NA,NA,NA
817,1,1,"SALK_CS60000",0,0,NA,NA,NA
818,1,1,"SALK_CS60000",0,0,NA,NA,NA
819,1,1,"SALK_CS60000",0,0,NA,NA,NA
820,1,1,"SALK_CS60000",0,0,NA,NA,NA
821,1,1,"SALK_CS60000",0,0,NA,NA,NA
822,1,1,"SALK_CS60000",0,0,NA,NA,NA
823,1,1,"SALK_CS60000",0,0,NA,NA,NA
824,1,1,"SALK_CS60000",0,0,NA,NA,NA
825,1,1,"SALK_CS60000",0,0,NA,NA,NA
826,1,1,"SALK_CS60000",0,0,NA,NA,NA
827,1,1,"SALK_CS60000",0,0,NA,NA,NA
828,1,1,"SALK_CS60000",0,0,NA,NA,NA
829,1,1,"SALK_CS60000",0,0,NA,NA,NA
830,1,1,"SALK_CS60000",0,0,NA,NA,NA
831,1,1,"SALK_CS60000",0,0,NA,NA,NA
832,1,1,"SALK_134535C",0,0,NA,NA,NA
833,1,1,"SALK_134535C",0,0,NA,NA,NA
834,1,1,"SALK_134535C",0,0,NA,NA,NA
835,1,1,"SALK_134535C",0,0,NA,NA,NA
836,1,1,"SALK_134535C",0,0,NA,NA,NA
837,1,1,"SALK_134535C",0,0,NA,NA,NA
838,1,1,"SALK_033801",0,0,NA,NA,NA
839,1,1,"SALK_033801",0,0,NA,NA,NA
840,1,1,"SALK_033801",0,0,NA,NA,NA
841,1,1,"SALK_033801",0,0,NA,NA,NA
842,1,1,"SALK_033801",0,0,NA,NA,NA
843,1,1,"SALK_033801",0,0,NA,NA,NA
844,1,1,"SALK_033801",0,0,NA,NA,NA
845,1,1,"SALK_033801",0,0,NA,NA,NA
846,1,1,"SALK_033801",0,0,NA,NA,NA
847,1,1,"SALK_033801",0,0,NA,NA,NA
848,1,1,"SALK_033801",0,0,NA,NA,NA
849,1,1,"SALK_033801",0,0,NA,NA,NA
850,1,1,"SALK_033801",0,0,NA,NA,NA
851,1,1,"SALK_033801",0,0,NA,NA,NA
852,1,1,"SALK_033801",0,0,NA,NA,NA
853,1,1,"SALK_033801",0,0,NA,NA,NA
854,1,1,"SALK_033801",0,0,NA,NA,NA
855,1,1,"SALK_033801",0,0,NA,NA,NA
856,1,1,"SALK_033801",0,0,NA,NA,NA
857,1,1,"SALK_033801",0,0,NA,NA,NA
858,1,1,"SALK_033801",0,0,NA,NA,NA
859,1,1,"SALK_033801",0,0,NA,NA,NA
860,1,1,"SALK_033801",0,0,NA,NA,NA
861,1,1,"SALK_135114C",0,0,NA,NA,NA
862,1,1,"SALK_135114C",0,0,NA,NA,NA
863,1,1,"SALK_135114C",0,0,NA,NA,NA
864,1,1,"SALK_135114C",0,0,NA,NA,NA
865,1,1,"SALK_135114C",0,0,NA,NA,NA
866,1,1,"SALK_135114C",0,0,NA,NA,NA
867,1,1,"SALK_135114C",0,0,NA,NA,NA
868,1,1,"SALK_135114C",0,0,NA,NA,NA
869,1,1,"SALK_135114C",0,0,NA,NA,NA
870,1,1,"SALK_135114C",0,0,NA,NA,NA
872,1,1,"SALK_135114C",0,0,NA,NA,NA
873,1,1,"SALK_023733C",0,0,NA,NA,NA
875,1,1,"SALK_023733C",0,0,NA,NA,NA
876,1,1,"SALK_023733C",0,0,NA,NA,NA
877,1,1,"SALK_023733C",0,0,NA,NA,NA
878,1,1,"SALK_023733C",0,0,NA,NA,NA
879,1,1,"SALK_019565C",0,0,NA,NA,NA
880,1,1,"SALK_019565C",0,0,NA,NA,NA
881,1,1,"SALK_019565C",0,0,NA,NA,NA
882,1,1,"SALK_019565C",0,0,NA,NA,NA
883,1,1,"SALK_019565C",0,0,NA,NA,NA
884,1,1,"SALK_019565C",0,0,NA,NA,NA
885,1,1,"SALK_019565C",0,0,NA,NA,NA
886,1,1,"SALK_019565C",0,0,NA,NA,NA
887,1,1,"SALK_019565C",0,0,NA,NA,NA
928,1,1,"SALK_149150C",0,0,NA,NA,NA
929,1,1,"SALK_149150C",0,0,NA,NA,NA
930,1,1,"SALK_149150C",0,0,NA,NA,NA
931,1,1,"SALK_149150C",0,0,NA,NA,NA
932,1,1,"SALK_149150C",0,0,NA,NA,NA
934,1,1,"SALK_149150C",0,0,NA,NA,NA
935,1,1,"SALK_149150C",0,0,NA,NA,NA
936,1,1,"SALK_149150C",0,0,NA,NA,NA
937,1,1,"SALK_149150C",0,0,NA,NA,NA
938,1,1,"SALK_149150C",0,0,NA,NA,NA
939,1,1,"SALK_149150C",0,0,NA,NA,NA
940,1,1,"SALK_043475C",0,0,NA,NA,NA
941,1,1,"SALK_043475C",0,0,NA,NA,NA
942,1,1,"SALK_043475C",0,0,NA,NA,NA
943,1,1,"SALK_043475C",0,0,NA,NA,NA
944,1,1,"SALK_043475C",0,0,NA,NA,NA
945,1,1,"SALK_043475C",0,0,NA,NA,NA
946,1,1,"SALK_043475C",0,0,NA,NA,NA
947,1,1,"SALK_043475C",0,0,NA,NA,NA
948,1,1,"SALK_043475C",0,0,NA,NA,NA
949,1,1,"SALK_043475C",0,0,NA,NA,NA
950,1,1,"SALK_043475C",0,0,NA,NA,NA
951,1,1,"SALK_043475C",0,0,NA,NA,NA
952,1,1,"SALK_126600C",0,0,NA,NA,NA
953,1,1,"SALK_126600C",0,0,NA,NA,NA
954,1,1,"SALK_126600C",0,0,NA,NA,NA
955,1,1,"SALK_126600C",0,0,NA,NA,NA
956,1,1,"SALK_126600C",0,0,NA,NA,NA
957,1,1,"SALK_126600C",0,0,NA,NA,NA
958,1,1,"SALK_126600C",0,0,NA,NA,NA
959,1,1,"SALK_126600C",0,0,NA,NA,NA
960,1,1,"SALK_126600C",0,0,NA,NA,NA
961,1,1,"SALK_126600C",0,0,NA,NA,NA
962,1,1,"SALK_126600C",0,0,NA,NA,NA
963,1,1,"SALK_126600C",0,0,NA,NA,NA
986,1,1,"SALK_043219C",0,0,NA,NA,NA
987,1,1,"SALK_043219C",0,0,NA,NA,NA
988,1,1,"SALK_043219C",0,0,NA,NA,NA
989,1,1,"SALK_043219C",0,0,NA,NA,NA
990,1,1,"SALK_043219C",0,0,NA,NA,NA
991,1,1,"SALK_043219C",0,0,NA,NA,NA
992,1,1,"SALK_043219C",0,0,NA,NA,NA
993,1,1,"SALK_043219C",0,0,NA,NA,NA
994,1,1,"SALK_043219C",0,0,NA,NA,NA
995,1,1,"SALK_043219C",0,0,NA,NA,NA
996,1,1,"SALK_043219C",0,0,NA,NA,NA
997,1,1,"SALK_043219C",0,0,NA,NA,NA
998,1,1,"SALK_043219C",0,0,NA,NA,NA
999,1,1,"SALK_043219C",0,0,NA,NA,NA
1000,1,1,"SALK_043219C",0,0,NA,NA,NA
1001,1,1,"SALK_043219C",0,0,NA,NA,NA
1002,1,1,"SALK_043219C",0,0,NA,NA,NA
1003,1,1,"SALK_043219C",0,0,NA,NA,NA
1004,1,1,"SALK_043219C",0,0,NA,NA,NA
1005,1,1,"SALK_043219C",0,0,NA,NA,NA
1006,1,1,"SALK_043219C",0,0,NA,NA,NA
1007,1,1,"SALK_133498C",0,0,NA,NA,NA
1008,1,1,"SALK_133498C",0,0,NA,NA,NA
1009,1,1,"SALK_133498C",0,0,NA,NA,NA
1010,1,1,"SALK_CS60000",0,0,NA,NA,NA
1011,1,1,"SALK_CS60000",0,0,NA,NA,NA
1012,1,1,"SALK_CS60000",0,0,NA,NA,NA
1013,1,1,"SALK_CS60000",0,0,NA,NA,NA
1014,1,1,"SALK_CS60000",0,0,NA,NA,NA
1015,1,1,"SALK_CS60000",0,0,NA,NA,NA
1016,1,1,"SALK_CS60000",0,0,NA,NA,NA
1017,1,1,"SALK_CS60000",0,0,NA,NA,NA
1018,1,1,"SALK_CS60000",0,0,NA,NA,NA
1019,1,1,"SALK_CS60000",0,0,NA,NA,NA
1020,1,1,"SALK_037779C",0,0,NA,NA,NA
1021,1,1,"SALK_037779C",0,0,NA,NA,NA
1022,1,1,"SALK_037779C",0,0,NA,NA,NA
1023,1,1,"SALK_037779C",0,0,NA,NA,NA
1024,1,1,"SALK_037779C",0,0,NA,NA,NA
1025,1,1,"SALK_037779C",0,0,NA,NA,NA
1026,1,1,"SALK_037779C",0,0,NA,NA,NA
1027,1,1,"SALK_CS60000",0,0,NA,NA,NA
1028,1,1,"SALK_CS60000",0,0,NA,NA,NA
1029,1,1,"SALK_CS60000",0,0,NA,NA,NA
1030,1,1,"SALK_CS60000",0,0,NA,NA,NA
1031,1,1,"SALK_CS60000",0,0,NA,NA,NA
1032,1,1,"SALK_CS60000",0,0,NA,NA,NA
1033,1,1,"SALK_CS60000",0,0,NA,NA,NA
1034,1,1,"SALK_CS60000",0,0,NA,NA,NA
1035,1,1,"SALK_CS60000",0,0,NA,NA,NA
1036,1,1,"SALK_CS60000",0,0,NA,NA,NA
1037,1,1,"SALK_CS60000",0,0,NA,NA,NA
1038,1,1,"SALK_CS60000",0,0,NA,NA,NA
1039,1,1,"SALK_CS60000",0,0,NA,NA,NA
1040,1,1,"SALK_CS60000",0,0,NA,NA,NA
1041,1,1,"SALK_013968C",0,0,NA,NA,NA
1042,1,1,"SALK_013968C",0,0,NA,NA,NA
1043,1,1,"SALK_013968C",0,0,NA,NA,NA
1044,1,1,"SALK_056385C",0,0,NA,NA,NA
1045,1,1,"SALK_056385C",0,0,NA,NA,NA
1046,1,1,"SALK_056385C",0,0,NA,NA,NA
1047,1,1,"SALK_056385C",0,0,NA,NA,NA
1048,1,1,"SALK_056385C",0,0,NA,NA,NA
1049,1,1,"SALK_056385C",0,0,NA,NA,NA
1050,1,1,"SALK_056385C",0,0,NA,NA,NA
1051,1,1,"SALK_107859C",0,0,NA,NA,NA
1052,1,1,"SALK_107859C",0,0,NA,NA,NA
1053,1,1,"SALK_107859C",0,0,NA,NA,NA
1054,1,1,"SALK_107859C",0,0,NA,NA,NA
1055,1,1,"SALK_107859C",0,0,NA,NA,NA
1056,1,1,"SALK_107859C",0,0,NA,NA,NA
1057,1,1,"SALK_107859C",0,0,NA,NA,NA
1058,1,1,"SALK_107859C",0,0,NA,NA,NA
1059,1,1,"SALK_107859C",0,0,NA,NA,NA
1060,1,1,"SALK_107859C",0,0,NA,NA,NA
1061,1,1,"SALK_091420C",0,0,NA,NA,NA
1062,1,1,"SALK_091420C",0,0,NA,NA,NA
1063,1,1,"SALK_091420C",0,0,NA,NA,NA
1105,1,1,"SALK_062171C",0,0,NA,NA,NA
1106,1,1,"SALK_062171C",0,0,NA,NA,NA
1107,1,1,"SALK_062171C",0,0,NA,NA,NA
1108,1,1,"SALK_141554C",0,0,NA,NA,NA
1109,1,1,"SALK_141554C",0,0,NA,NA,NA
1110,1,1,"SALK_141554C",0,0,NA,NA,NA
1111,1,1,"SALK_141554C",0,0,NA,NA,NA
1112,1,1,"SALK_141554C",0,0,NA,NA,NA
1113,1,1,"SALK_141554C",0,0,NA,NA,NA
1114,1,1,"SALK_141554C",0,0,NA,NA,NA
1115,1,1,"SALK_141554C",0,0,NA,NA,NA
1116,1,1,"SALK_141554C",0,0,NA,NA,NA
1117,1,1,"SALK_098302C",0,0,NA,NA,NA
1118,1,1,"SALK_098302C",0,0,NA,NA,NA
1119,1,1,"SALK_098302C",0,0,NA,NA,NA
1120,1,1,"SALK_098302C",0,0,NA,NA,NA
1121,1,1,"SALK_098302C",0,0,NA,NA,NA
1122,1,1,"SALK_098302C",0,0,NA,NA,NA
1123,1,1,"SALK_098302C",0,0,NA,NA,NA
1124,1,1,"SALK_098302C",0,0,NA,NA,NA
1125,1,1,"SALK_098302C",0,0,NA,NA,NA
1126,1,1,"SALK_098302C",0,0,NA,NA,NA
1127,1,1,"SALK_098302C",0,0,NA,NA,NA
1128,1,1,"SALK_098302C",0,0,NA,NA,NA
1129,1,1,"SALK_134703C",0,0,NA,NA,NA
1130,1,1,"SALK_134703C",0,0,NA,NA,NA
1131,1,1,"SALK_134703C",0,0,NA,NA,NA
1132,1,1,"SALK_134703C",0,0,NA,NA,NA
1133,1,1,"SALK_134703C",0,0,NA,NA,NA
1134,1,1,"SALK_134703C",0,0,NA,NA,NA
1135,1,1,"SALK_134703C",0,0,NA,NA,NA
1136,1,1,"SALK_134703C",0,0,NA,NA,NA
1137,1,1,"SALK_033323C",0,0,NA,NA,NA
1138,1,1,"SALK_033323C",0,0,NA,NA,NA
